catalog_id,jurisdiction_id,dataset_group,source_class,bronze_table,canonical_column,source_column,transform_rule,silver_phase,notes
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,occ_date,occ_date,parse to ISO date,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,report_date,,parse when present,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,lat,latitude,REAL; invalid -> null,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,lng,longitude,REAL; invalid -> null,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,offence_raw,occ_type,,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,offence_secondary,case_category1,,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,division,municipality,,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,municipality,municipality,,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,neighbourhood_primary,district,,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,neighbourhood_secondary,sector,,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,location_type,,,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0090,yrp,yrp_community_safety_incidents,public_incident_records_crime_map,bronze__yrp__yrp_community_safety_incidents__yrp_community_safety_occurrences_2026_07,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,source_record_id,event_unique_id,parse_occ_date; master vs standalone extract profiles share mapping,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,occurrence_group_key,event_unique_id,preserve source duplicates,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,occ_date,occ_date,parse to ISO date,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,report_date,,parse when present,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,lat,latitude,REAL; invalid -> null,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,lng,longitude,REAL; invalid -> null,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,offence_raw,crime_category,,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,offence_secondary,,,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,division,division,,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,municipality,municipality,,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,neighbourhood_primary,neighbourhood,,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,neighbourhood_secondary,neighbourhood,,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,location_type,,,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0093,durham-drps,durham_master,public_incident_records_master_crime_map,bronze__durham_drps__durham_master__durham_drps_avl_odp_crimemap_master_2026,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,source_record_id,event_unique_id,parse_occ_date; master vs standalone extract profiles share mapping,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,occurrence_group_key,event_unique_id,preserve source duplicates,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,occ_date,occ_date,parse to ISO date,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,report_date,,parse when present,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,lat,latitude,REAL; invalid -> null,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,lng,longitude,REAL; invalid -> null,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,offence_raw,crime_category,,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,offence_secondary,,,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,division,division,,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,municipality,municipality,,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,neighbourhood_primary,neighbourhood,,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,neighbourhood_secondary,neighbourhood,,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,location_type,,,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0094,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_assault_open_data_2026_07_01,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,source_record_id,event_unique_id,parse_occ_date; master vs standalone extract profiles share mapping,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,occurrence_group_key,event_unique_id,preserve source duplicates,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,occ_date,occ_date,parse to ISO date,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,report_date,,parse when present,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,lat,latitude,REAL; invalid -> null,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,lng,longitude,REAL; invalid -> null,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,offence_raw,crime_category,,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,offence_secondary,,,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,division,division,,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,municipality,municipality,,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,neighbourhood_primary,neighbourhood,,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,neighbourhood_secondary,neighbourhood,,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,location_type,,,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0095,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_auto_theft_open_data_2026_07,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,source_record_id,event_unique_id,parse_occ_date; master vs standalone extract profiles share mapping,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,occurrence_group_key,event_unique_id,preserve source duplicates,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,occ_date,occ_date,parse to ISO date,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,report_date,,parse when present,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,lat,latitude,REAL; invalid -> null,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,lng,longitude,REAL; invalid -> null,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,offence_raw,crime_category,,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,offence_secondary,,,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,division,division,,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,municipality,municipality,,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,neighbourhood_primary,neighbourhood,,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,neighbourhood_secondary,neighbourhood,,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,location_type,,,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0096,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_bne_open_data_2026_07_01_csv,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,source_record_id,event_unique_id,parse_occ_date; master vs standalone extract profiles share mapping,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,occurrence_group_key,event_unique_id,preserve source duplicates,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,occ_date,occ_date,parse to ISO date,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,report_date,,parse when present,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,lat,latitude,REAL; invalid -> null,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,lng,longitude,REAL; invalid -> null,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,offence_raw,crime_category,,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,offence_secondary,,,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,division,division,,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,municipality,municipality,,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,neighbourhood_primary,neighbourhood,,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,neighbourhood_secondary,neighbourhood,,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,location_type,,,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0097,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_drug_violations_open_data_20,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,source_record_id,event_unique_id,parse_occ_date; master vs standalone extract profiles share mapping,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,occurrence_group_key,event_unique_id,preserve source duplicates,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,occ_date,occ_date,parse to ISO date,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,report_date,,parse when present,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,lat,latitude,REAL; invalid -> null,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,lng,longitude,REAL; invalid -> null,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,offence_raw,crime_category,,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,offence_secondary,,,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,division,division,,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,municipality,municipality,,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,neighbourhood_primary,neighbourhood,,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,neighbourhood_secondary,neighbourhood,,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,location_type,,,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0098,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_firearm_shooting_open_data_2,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,source_record_id,event_unique_id,parse_occ_date; master vs standalone extract profiles share mapping,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,occurrence_group_key,event_unique_id,preserve source duplicates,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,occ_date,occ_date,parse to ISO date,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,report_date,,parse when present,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,lat,latitude,REAL; invalid -> null,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,lng,longitude,REAL; invalid -> null,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,offence_raw,crime_category,,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,offence_secondary,,,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,division,division,,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,municipality,municipality,,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,neighbourhood_primary,neighbourhood,,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,neighbourhood_secondary,neighbourhood,,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,location_type,,,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0099,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_robbery_open_data_2026_07_01,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,source_record_id,event_unique_id,parse_occ_date; master vs standalone extract profiles share mapping,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,occurrence_group_key,event_unique_id,preserve source duplicates,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,occ_date,occ_date,parse to ISO date,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,report_date,,parse when present,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,lat,latitude,REAL; invalid -> null,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,lng,longitude,REAL; invalid -> null,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,offence_raw,crime_category,,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,offence_secondary,,,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,division,division,,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,municipality,municipality,,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,neighbourhood_primary,neighbourhood,,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,neighbourhood_secondary,neighbourhood,,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,location_type,,,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0100,durham-drps,durham_standalone_extract,public_incident_records_extract,bronze__durham_drps__durham_standalone_extract__durham_drps_theft_over_5000_open_data_20,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,source_record_id,GlobalID,csv_primary; geojson_qa_only,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,occurrence_group_key,CASE_NO,preserve source duplicates,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,occ_date,OCC_DATE,parse to ISO date,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,report_date,,parse when present,phase1,
