catalog_id,jurisdiction_id,source_name,source_type,source_class,official_url,endpoint_url,local_root_path,source_file,load_file_path,main_csv_path,main_geojson_path,metadata_path,audit_paths,dataset_group,crime_category_raw,row_count,date_min,date_max,date_field_used,coordinate_fields,mappable_count,mappable_percent,primary_source_key,occurrence_grouping_key,geography_fields,offence_category_fields,known_categories_json,missing_categories,privacy_level,scope_type,ingestion_status,public_display_status,ingestion_readiness_status,notes,risks
cat-0001,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,2008_FIRS_-2679553021179060779.csv,data/raw/tps/_downloads/2026-06-30/2008_FIRS_-2679553021179060779.csv,data/raw/tps/_downloads/2026-06-30/2008_FIRS_-2679553021179060779.csv,,,,tps_aggregate,firs-2008,323457,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=firs-2008,
cat-0002,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,2009_FIRS_-5907723437875695368.csv,data/raw/tps/_downloads/2026-06-30/2009_FIRS_-5907723437875695368.csv,data/raw/tps/_downloads/2026-06-30/2009_FIRS_-5907723437875695368.csv,,,,tps_aggregate,firs-2009,344981,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=firs-2009,
cat-0003,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,2010_FIRS_-2517232609472490769.csv,data/raw/tps/_downloads/2026-06-30/2010_FIRS_-2517232609472490769.csv,data/raw/tps/_downloads/2026-06-30/2010_FIRS_-2517232609472490769.csv,,,,tps_aggregate,firs-2010,373297,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=firs-2010,
cat-0004,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,2011_FIRS_-4422831101139071978.csv,data/raw/tps/_downloads/2026-06-30/2011_FIRS_-4422831101139071978.csv,data/raw/tps/_downloads/2026-06-30/2011_FIRS_-4422831101139071978.csv,,,,tps_aggregate,firs-2011,386315,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=firs-2011,
cat-0005,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,2012_FIRS_7370968145260043353.csv,data/raw/tps/_downloads/2026-06-30/2012_FIRS_7370968145260043353.csv,data/raw/tps/_downloads/2026-06-30/2012_FIRS_7370968145260043353.csv,,,,tps_aggregate,firs-2012,404293,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=firs-2012,
cat-0006,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,2013_FIRS_8501434035380412761.csv,data/raw/tps/_downloads/2026-06-30/2013_FIRS_8501434035380412761.csv,data/raw/tps/_downloads/2026-06-30/2013_FIRS_8501434035380412761.csv,,,,tps_aggregate,firs-2013,189564,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=firs-2013,
cat-0007,tps,TPS Open Data Bulk Download,csv,public_collision_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,AUTOMOBILE_KSI_-3713167661214258977.csv,data/raw/tps/_downloads/2026-06-30/AUTOMOBILE_KSI_-3713167661214258977.csv,data/raw/tps/_downloads/2026-06-30/AUTOMOBILE_KSI_-3713167661214258977.csv,,,,tps_traffic_ksi,automobile-ksi,17230,2006-01-01,2023-12-29,DATE,"LONG_WGS84,LAT_WGS84",17230,100.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,public_exact_or_offset,extract_only,ready_for_bronze_load,deferred_review,catalog_verified,typed_layer=traffic_ksi_records; publish_status=deferred; dataset_slug=automobile-ksi,
cat-0008,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Administrative_(ASR_AD_TBL_001)_1478935144902378667.csv,data/raw/tps/_downloads/2026-06-30/Administrative_(ASR_AD_TBL_001)_1478935144902378667.csv,data/raw/tps/_downloads/2026-06-30/Administrative_(ASR_AD_TBL_001)_1478935144902378667.csv,,,,tps_aggregate,asr-administrative,416,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-administrative,
cat-0009,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Arrested_and_Charged_Persons_(ASR_ENF_TBL_001)_548544473732615405.csv,data/raw/tps/_downloads/2026-06-30/Arrested_and_Charged_Persons_(ASR_ENF_TBL_001)_548544473732615405.csv,data/raw/tps/_downloads/2026-06-30/Arrested_and_Charged_Persons_(ASR_ENF_TBL_001)_548544473732615405.csv,,,,tps_aggregate,asr-arrested-and-charged-persons,163738,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-arrested-and-charged-persons,
cat-0010,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Assault_Open_Data_4176353985444773481.csv,data/raw/tps/_downloads/2026-06-30/Assault_Open_Data_4176353985444773481.csv,data/raw/tps/_downloads/2026-06-30/Assault_Open_Data_4176353985444773481.csv,,,,tps_major_crime_v1,assault-open-data,254378,1964-08-31,2026-03-30,OCC_DATE,"LONG_WGS84,LAT_WGS84",250253,98.4,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE","[{""name"":""Assault"",""count"":174832},{""name"":""Assault With Weapon"",""count"":43667},{""name"":""Assault Bodily Harm"",""count"":10904},{""name"":""Assault Peace Officer"",""count"":8322},{""name"":""Assault - Resist/ Prevent Seiz"",""count"":3866},{""name"":""Aggravated Assault"",""count"":3320},{""name"":""Discharge Firearm With Intent"",""count"":2816},{""name"":""Discharge Firearm - Recklessly"",""count"":1990},{""name"":""Pointing A Firearm"",""count"":1704},{""name"":""Assault Peace Officer Wpn/Cbh"",""count"":920},{""name"":""Administering Noxious Thing"",""count"":831},{""name"":""Assault - Force/Thrt/Impede"",""count"":527},{""name"":""Use Firearm / Immit Commit Off"",""count"":244},{""name"":""Crim Negligence Bodily Harm"",""count"":164},{""name"":""Disarming Peace/Public Officer"",""count"":158},{""name"":""Air Gun Or Pistol: Bodily Harm"",""count"":34},{""name"":""Aggravated Aslt Peace Officer"",""count"":32},{""name"":""Unlawfully Causing Bodily Harm"",""count"":21},{""name"":""Aggravated Assault Avails Pros"",""count"":21},{""name"":""Traps Likely Cause Bodily Harm"",""count"":2},{""name"":""Set/Place Trap/Intend Death/Bh"",""count"":2},{""name"":""Hoax Terrorism Causing Bodily"",""count"":1}]",,exact_unknown,processed_canonical,ready_for_bronze_load,published_v1,catalog_verified,typed_layer=public_incident_records; publish_status=v1_published; dataset_slug=assault-open-data,
cat-0011,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Auto_Theft_Open_Data_4481082360476864088.csv,data/raw/tps/_downloads/2026-06-30/Auto_Theft_Open_Data_4481082360476864088.csv,data/raw/tps/_downloads/2026-06-30/Auto_Theft_Open_Data_4481082360476864088.csv,,,,tps_major_crime_v1,auto-theft-open-data,78714,1969-06-05,2026-03-30,OCC_DATE,"LONG_WGS84,LAT_WGS84",77856,98.9,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE","[{""name"":""Theft Of Motor Vehicle"",""count"":78714}]",,exact_unknown,processed_canonical,ready_for_bronze_load,published_v1,catalog_verified,typed_layer=public_incident_records; publish_status=v1_published; dataset_slug=auto-theft-open-data,
cat-0012,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Bicycle_Thefts_Open_Data_-8919999175893776292.csv,data/raw/tps/_downloads/2026-06-30/Bicycle_Thefts_Open_Data_-8919999175893776292.csv,data/raw/tps/_downloads/2026-06-30/Bicycle_Thefts_Open_Data_-8919999175893776292.csv,,,,tps_major_crime_v1,bicycle-thefts-open-data,39969,1975-08-15,2026-03-30,OCC_DATE,"LONG_WGS84,LAT_WGS84",39622,99.1,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,deferred_review,catalog_verified,typed_layer=public_incident_records; publish_status=deferred; dataset_slug=bicycle-thefts-open-data,
cat-0013,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Break_and_Enter_Open_Data_9198768316349412680.csv,data/raw/tps/_downloads/2026-06-30/Break_and_Enter_Open_Data_9198768316349412680.csv,data/raw/tps/_downloads/2026-06-30/Break_and_Enter_Open_Data_9198768316349412680.csv,,,,tps_major_crime_v1,break-and-enter-open-data,84689,1994-09-16,2026-03-30,OCC_DATE,"LONG_WGS84,LAT_WGS84",84120,99.3,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE","[{""name"":""B&E"",""count"":70875},{""name"":""B&E W'Intent"",""count"":10796},{""name"":""Unlawfully In Dwelling-House"",""count"":2848},{""name"":""B&E Out"",""count"":132},{""name"":""B&E - To Steal Firearm"",""count"":24},{""name"":""B&E - M/Veh To Steal Firearm"",""count"":14}]",,exact_unknown,processed_canonical,ready_for_bronze_load,published_v1,catalog_verified,typed_layer=public_incident_records; publish_status=v1_published; dataset_slug=break-and-enter-open-data,
cat-0014,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Budget_2020_8087021416505284746.csv,data/raw/tps/_downloads/2026-06-30/Budget_2020_8087021416505284746.csv,data/raw/tps/_downloads/2026-06-30/Budget_2020_8087021416505284746.csv,,,,tps_aggregate,budget-2020,7682,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=budget-2020,
cat-0015,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Budget_2021_2456030383083920061.csv,data/raw/tps/_downloads/2026-06-30/Budget_2021_2456030383083920061.csv,data/raw/tps/_downloads/2026-06-30/Budget_2021_2456030383083920061.csv,,,,tps_aggregate,budget-2021,6032,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=budget-2021,
cat-0016,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Budget_2022_-2655320733178210418.csv,data/raw/tps/_downloads/2026-06-30/Budget_2022_-2655320733178210418.csv,data/raw/tps/_downloads/2026-06-30/Budget_2022_-2655320733178210418.csv,,,,tps_aggregate,budget-2022,9594,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=budget-2022,
cat-0017,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Budget_2023_1284559222086023539.csv,data/raw/tps/_downloads/2026-06-30/Budget_2023_1284559222086023539.csv,data/raw/tps/_downloads/2026-06-30/Budget_2023_1284559222086023539.csv,,,,tps_aggregate,budget-2023,15378,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=budget-2023,
cat-0018,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Budget_2024 (1).csv,data/raw/tps/_downloads/2026-06-30/Budget_2024 (1).csv,data/raw/tps/_downloads/2026-06-30/Budget_2024 (1).csv,,,,tps_aggregate,budget-2024,16266,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,raw_available_review_required,deferred_review,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=duplicate_review; dataset_slug=budget-2024,Duplicate bulk-download copy; review before treating as canonical.
cat-0019,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Budget_2024.csv,data/raw/tps/_downloads/2026-06-30/Budget_2024.csv,data/raw/tps/_downloads/2026-06-30/Budget_2024.csv,,,,tps_aggregate,budget-2024,7689,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,raw_available_review_required,deferred_review,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=duplicate_review; dataset_slug=budget-2024,Duplicate bulk-download copy; review before treating as canonical.
cat-0020,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Budget_2025.csv,data/raw/tps/_downloads/2026-06-30/Budget_2025.csv,data/raw/tps/_downloads/2026-06-30/Budget_2025.csv,,,,tps_aggregate,budget-2025,8133,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=budget-2025,
cat-0021,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Budget_2026.csv,data/raw/tps/_downloads/2026-06-30/Budget_2026.csv,data/raw/tps/_downloads/2026-06-30/Budget_2026.csv,,,,tps_aggregate,budget-2026,8133,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=budget-2026,
cat-0022,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Budget_by_Command.csv,data/raw/tps/_downloads/2026-06-30/Budget_by_Command.csv,data/raw/tps/_downloads/2026-06-30/Budget_by_Command.csv,,,,tps_aggregate,budget-by-command,1273,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=budget-by-command,
cat-0023,tps,TPS Open Data Bulk Download,csv,public_collision_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,CYCLIST_KSI_6778972150312286022.csv,data/raw/tps/_downloads/2026-06-30/CYCLIST_KSI_6778972150312286022.csv,data/raw/tps/_downloads/2026-06-30/CYCLIST_KSI_6778972150312286022.csv,,,,tps_traffic_ksi,cyclist-ksi,1986,2006-02-11,2023-12-22,DATE,"LONG_WGS84,LAT_WGS84",1986,100.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,public_exact_or_offset,extract_only,ready_for_bronze_load,deferred_review,catalog_verified,typed_layer=traffic_ksi_records; publish_status=deferred; dataset_slug=cyclist-ksi,
cat-0024,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Calls_for_Service_Attended_(ASR_CS_TBL_003)_8360330772672605309.csv,data/raw/tps/_downloads/2026-06-30/Calls_for_Service_Attended_(ASR_CS_TBL_003)_8360330772672605309.csv,data/raw/tps/_downloads/2026-06-30/Calls_for_Service_Attended_(ASR_CS_TBL_003)_8360330772672605309.csv,,,,tps_aggregate,asr-calls-for-service-attended,5399,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-calls-for-service-attended,
cat-0025,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Complaint_Dispositions_(ASR_PCF_TBL_003)_-5877412472568242550.csv,data/raw/tps/_downloads/2026-06-30/Complaint_Dispositions_(ASR_PCF_TBL_003)_-5877412472568242550.csv,data/raw/tps/_downloads/2026-06-30/Complaint_Dispositions_(ASR_PCF_TBL_003)_-5877412472568242550.csv,,,,tps_aggregate,asr-complaint-dispositions,133,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-complaint-dispositions,
cat-0026,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Dispatched_Calls_by_Division_(ASR_CS_TBL_001)_-2648219355645136891.csv,data/raw/tps/_downloads/2026-06-30/Dispatched_Calls_by_Division_(ASR_CS_TBL_001)_-2648219355645136891.csv,data/raw/tps/_downloads/2026-06-30/Dispatched_Calls_by_Division_(ASR_CS_TBL_001)_-2648219355645136891.csv,,,,tps_aggregate,asr-dispatched-calls-by-division,152,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-dispatched-calls-by-division,
cat-0027,tps,TPS Open Data Bulk Download,csv,public_collision_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,FATALS_KSI_1591277964987434465.csv,data/raw/tps/_downloads/2026-06-30/FATALS_KSI_1591277964987434465.csv,data/raw/tps/_downloads/2026-06-30/FATALS_KSI_1591277964987434465.csv,,,,tps_traffic_ksi,fatals-ksi,976,2006-01-07,2023-12-28,DATE,"LONG_WGS84,LAT_WGS84",976,100.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,public_exact_or_offset,extract_only,ready_for_bronze_load,deferred_review,catalog_verified,typed_layer=traffic_ksi_records; publish_status=deferred; dataset_slug=fatals-ksi,
cat-0028,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Firearms_Top_Calibres_(ASR_F_TBL_001)_-5421012277072395013.csv,data/raw/tps/_downloads/2026-06-30/Firearms_Top_Calibres_(ASR_F_TBL_001)_-5421012277072395013.csv,data/raw/tps/_downloads/2026-06-30/Firearms_Top_Calibres_(ASR_F_TBL_001)_-5421012277072395013.csv,,,,tps_aggregate,asr-firearms-top-calibres,203,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-firearms-top-calibres,
cat-0029,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Gross_Expenditures_by_Division_(ASR_PB_TBL_001)_3825889777885479982.csv,data/raw/tps/_downloads/2026-06-30/Gross_Expenditures_by_Division_(ASR_PB_TBL_001)_3825889777885479982.csv,data/raw/tps/_downloads/2026-06-30/Gross_Expenditures_by_Division_(ASR_PB_TBL_001)_3825889777885479982.csv,,,,tps_aggregate,asr-gross-expenditures-by-division,176,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-gross-expenditures-by-division,
